merchant,industry,business_size,country,dominant_product,checkout_usd,paylink_usd,total_usd,avg_monthly_vol,tenure_months,flag_industry,flag_country,flag_product,tier
11a9f56c,Education,small,US,unattributed,0.0,0.0,184847.0,12323.133333333333,64,0,1,0,Tier 1: Direct Sales Outreach
b33e68d7,Personal services,small,GB,unattributed,0.0,0.0,184044.80000000002,12269.653333333334,19,1,0,0,Tier 1: Direct Sales Outreach
80a4845d,Travel & lodging,small,US,unattributed,0.0,0.0,73570.75,12261.791666666666,14,0,1,0,Tier 1: Direct Sales Outreach
b3ce03d4,Software,small,US,unattributed,0.0,0.0,110149.98,12238.886666666665,30,0,1,0,Tier 1: Direct Sales Outreach
77abf185,Personal services,small,US,unattributed,0.0,0.0,110111.0,12234.555555555555,15,1,1,0,Tier 1: Direct Sales Outreach
7157d7a1,Business services,small,US,unattributed,0.0,0.0,182092.0,12139.466666666667,26,1,1,0,Tier 1: Direct Sales Outreach
b1acb3f0,Business services,small,GB,paylink,0.0,41069.53999999999,72658.47,12109.745,60,1,0,1,Tier 1: Direct Sales Outreach
fbc7ee45,Business services,small,US,unattributed,0.0,0.0,145170.18,12097.515,48,1,1,0,Tier 1: Direct Sales Outreach
c5accee7,Business services,small,CA,unattributed,0.0,0.0,168710.59000000003,12050.75642857143,82,1,0,0,Tier 1: Direct Sales Outreach
bf0533a6,Rentals,medium,AE,checkout,129976.35999999999,6329.84,144473.69000000003,12039.474166666669,4,0,1,0,Tier 1: Direct Sales Outreach
f73ce4ea,Travel & lodging,small,US,unattributed,0.0,0.0,180419.30000000002,12027.953333333335,14,0,1,0,Tier 1: Direct Sales Outreach
69679a7f,Construction,small,US,unattributed,0.0,0.0,144131.25,12010.9375,5,0,1,0,Tier 1: Direct Sales Outreach
ac1571b0,Personal services,small,US,unattributed,0.0,0.0,168131.7,12009.407142857144,40,1,1,0,Tier 1: Direct Sales Outreach
23abe4ce,Transportation & car rental,small,US,unattributed,0.0,0.0,72026.98999999999,12004.498333333331,12,0,1,0,Tier 1: Direct Sales Outreach
9556821d,Grocery & food stores,medium,US,unattributed,0.0,0.0,36000.0,12000.0,32,0,1,0,Tier 1: Direct Sales Outreach
3290820,Business services,large,US,unattributed,0.0,0.0,131917.0,11992.454545454546,3,1,1,0,Tier 1: Direct Sales Outreach
4973c06d,Business services,small,US,unattributed,0.0,0.0,150451.9,11573.223076923077,24,1,1,0,Tier 2: Digital Marketing
7e3ac029,Personal services,medium,FR,paylink,0.0,23104.989999999998,23104.989999999998,11552.494999999999,6,1,0,1,Tier 2: Digital Marketing
7d45ec24,Business services,small,US,unattributed,0.0,0.0,158984.4,11356.028571428571,46,1,1,0,Tier 2: Digital Marketing
e726309c,Personal services,small,AE,checkout,85533.01000000001,25961.16,112362.64,11236.264,3,1,1,0,Tier 2: Digital Marketing
4452e2d8,Business services,small,US,unattributed,0.0,3450.0,111892.0,11189.2,49,1,1,0,Tier 2: Digital Marketing
107650fb,Business services,small,US,unattributed,0.0,0.0,166064.80000000002,11070.986666666668,21,1,1,0,Tier 2: Digital Marketing
1a46d989,Personal services,small,US,unattributed,0.0,0.0,143519.0,11039.923076923076,19,1,1,0,Tier 2: Digital Marketing
49649d53,Personal services,small,IT,paylink,0.0,76549.69,110324.86,11032.486,2,1,0,1,Tier 2: Digital Marketing
872773d8,Business services,small,US,paylink,0.0,11024.0,11024.0,11024.0,34,1,1,1,Tier 2: Digital Marketing
257d695b,Business services,small,US,unattributed,0.0,0.0,97220.47000000002,10802.274444444447,5,1,1,0,Tier 2: Digital Marketing
19caaa5c,Business services,medium,FR,paylink,0.0,30725.48,31178.2,10392.733333333334,32,1,0,1,Tier 2: Digital Marketing
fcb72eec,Business services,small,US,unattributed,0.0,0.0,124148.0,10345.666666666666,55,1,1,0,Tier 2: Digital Marketing
03d4fd2a,Business services,small,US,unattributed,0.0,727.0,154240.0,10282.666666666666,24,1,1,0,Tier 2: Digital Marketing
2244dcab,Business services,small,US,unattributed,0.0,0.0,141617.15,10115.510714285714,50,1,1,0,Tier 2: Digital Marketing
b0db91ee,Education,small,US,paylink,0.0,39925.0,40256.0,10064.0,3,0,1,1,Tier 2: Digital Marketing
0eac4fb6,Business services,small,US,unattributed,0.0,0.0,89830.0,9981.111111111111,14,1,1,0,Tier 2: Digital Marketing
7cc64781,Business services,small,US,unattributed,0.0,0.0,149583.75,9972.25,17,1,1,0,Tier 2: Digital Marketing
12770360,Personal services,small,US,unattributed,0.0,0.0,148830.0,9922.0,16,1,1,0,Tier 2: Digital Marketing
e99b732e,Business services,small,US,unattributed,0.0,0.0,148372.5,9891.5,93,1,1,0,Tier 2: Digital Marketing
50e2b87e,Business services,small,US,checkout,98782.85,0.0,98782.85,9878.285,2,1,1,0,Tier 2: Digital Marketing
062cd0f6,Business services,medium,US,unattributed,0.0,0.0,79015.0,9876.875,7,1,1,0,Tier 2: Digital Marketing
fc20902c,Business services,small,US,paylink,0.0,29495.25,29555.25,9851.75,20,1,1,1,Tier 2: Digital Marketing
15bcdfdc,Personal services,small,US,unattributed,0.0,0.0,68570.81,9795.83,25,1,1,0,Tier 2: Digital Marketing
84e79a4d,Business services,small,US,unattributed,0.0,0.0,46465.0,9293.0,23,1,1,0,Tier 2: Digital Marketing
bbddbf97,Personal services,small,US,unattributed,0.0,0.0,18447.41,9223.705,10,1,1,0,Tier 2: Digital Marketing
0ac4ab32,Business services,small,US,unattributed,0.0,0.0,127980.45999999999,9141.461428571429,6,1,1,0,Tier 2: Digital Marketing
f207c64a,Business services,small,US,unattributed,0.0,0.0,135985.92,9065.728000000001,31,1,1,0,Tier 2: Digital Marketing
a58d19e9,Business services,small,ES,paylink,0.0,54678.240000000005,62665.76000000001,8952.25142857143,8,1,0,1,Tier 2: Digital Marketing
dac7e55c,Business services,small,US,unattributed,0.0,0.0,133838.25,8922.55,14,1,1,0,Tier 2: Digital Marketing
e56765e1,Business services,small,US,unattributed,0.0,0.0,133656.85999999996,8910.45733333333,65,1,1,0,Tier 2: Digital Marketing
91867d5e,Business services,small,US,unattributed,0.0,0.0,53311.33,8885.221666666666,20,1,1,0,Tier 2: Digital Marketing
0392767a,Personal services,small,US,unattributed,0.0,0.0,123895.96999999999,8849.712142857143,38,1,1,0,Tier 2: Digital Marketing
9c715d6b,Personal services,small,US,unattributed,0.0,0.0,121779.18000000001,8698.512857142858,18,1,1,0,Tier 2: Digital Marketing
4fcd0025,Business services,small,US,unattributed,0.0,0.0,43457.75,8691.55,2,1,1,0,Tier 2: Digital Marketing
67ac87be,Business services,small,US,unattributed,0.0,0.0,120765.0,8626.07142857143,69,1,1,0,Tier 2: Digital Marketing
2aae980e,Business services,small,US,unattributed,0.0,3800.0,17200.0,8600.0,4,1,1,0,Tier 2: Digital Marketing
523b006e,Business services,small,US,unattributed,0.0,0.0,42858.06,8571.612,30,1,1,0,Tier 2: Digital Marketing
5f5ebf44,Business services,small,US,unattributed,0.0,18.89,119545.58999999998,8538.970714285713,94,1,1,0,Tier 2: Digital Marketing
7dbd14df,Business services,small,US,unattributed,0.0,0.0,42311.8,8462.36,11,1,1,0,Tier 2: Digital Marketing
f21c2c93,Personal services,small,US,unattributed,0.0,0.0,92378.12,8398.010909090908,4,1,1,0,Tier 2: Digital Marketing
ebcac8ed,Business services,small,US,unattributed,0.0,0.0,116583.0,8327.357142857143,35,1,1,0,Tier 2: Digital Marketing
252ddd52,Business services,small,US,paylink,0.0,15500.0,16625.0,8312.5,2,1,1,1,Tier 2: Digital Marketing
5c102195,Business services,small,US,unattributed,0.0,0.0,66500.0,8312.5,14,1,1,0,Tier 2: Digital Marketing
edb05953,Business services,small,US,unattributed,0.0,33.5,99368.87,8280.739166666666,21,1,1,0,Tier 2: Digital Marketing
fe73f3c4,Business services,small,US,unattributed,0.0,0.0,65500.47,8187.55875,31,1,1,0,Tier 2: Digital Marketing
6e07b188,Personal services,small,US,unattributed,0.0,0.0,121786.12999999999,8119.075333333332,42,1,1,0,Tier 2: Digital Marketing
c24f4462,Business services,small,US,unattributed,0.0,41020.35,113377.45,8098.3892857142855,6,1,1,0,Tier 2: Digital Marketing
945a972b,Business services,small,US,paylink,0.0,8000.0,8000.0,8000.0,6,1,1,1,Tier 2: Digital Marketing
e76815c4,Business services,small,US,unattributed,0.0,0.0,119737.00000000001,7982.466666666668,38,1,1,0,Tier 2: Digital Marketing
71da7f66,"Religion, politics & other memberships",small,US,paylink,0.0,45375.0,47875.0,7979.166666666667,2,0,1,1,Tier 2: Digital Marketing
e0dd8bf4,Business services,medium,US,unattributed,0.0,2700.0,63654.33,7956.79125,9,1,1,0,Tier 2: Digital Marketing
76469ec1,Business services,small,AE,unattributed,0.0,0.0,47701.8,7950.3,3,1,1,0,Tier 2: Digital Marketing
f6b23dd3,Business services,small,US,unattributed,0.0,0.0,110804.18,7914.584285714285,27,1,1,0,Tier 2: Digital Marketing
3d6b7921,Business services,small,US,unattributed,0.0,0.0,39436.0,7887.2,6,1,1,0,Tier 2: Digital Marketing
211abb84,Business services,small,US,unattributed,0.0,0.0,109257.95999999999,7804.139999999999,45,1,1,0,Tier 2: Digital Marketing
09e0ef73,Business services,small,US,unattributed,0.0,0.0,108510.0,7750.714285714285,8,1,1,0,Tier 2: Digital Marketing
d63c883a,Business services,large,US,unattributed,0.0,0.0,38425.0,7685.0,92,1,1,0,Tier 2: Digital Marketing
de64d8c9,Business services,small,US,unattributed,0.0,0.0,107449.66999999998,7674.976428571427,8,1,1,0,Tier 2: Digital Marketing
de78f6e5,Business services,small,US,unattributed,0.0,0.0,30498.5,7624.625,7,1,1,0,Tier 2: Digital Marketing
af772b55,Education,small,US,paylink,0.0,47002.0,83752.0,7613.818181818182,4,0,1,1,Tier 2: Digital Marketing
d2f2f00a,Business services,small,US,unattributed,0.0,0.0,15045.0,7522.5,39,1,1,0,Tier 2: Digital Marketing
e74a11a6,Business services,small,US,unattributed,0.0,0.0,43966.66,7327.776666666668,18,1,1,0,Tier 2: Digital Marketing
32dbc01b,Business services,small,US,unattributed,0.0,0.0,101584.6,7256.042857142857,21,1,1,0,Tier 2: Digital Marketing
9a077c6e,Business services,small,US,checkout,24254.5,0.0,28908.5,7227.125,11,1,1,0,Tier 2: Digital Marketing
855bb037,Business services,small,GB,paylink,0.0,22441.0,28411.96,7102.99,7,1,0,1,Tier 2: Digital Marketing
48cdf9fc,Business services,small,US,unattributed,0.0,0.0,62843.54,6982.615555555556,2,1,1,0,Tier 2: Digital Marketing
731d73d3,Business services,small,US,unattributed,0.0,0.0,20890.0,6963.333333333333,28,1,1,0,Tier 2: Digital Marketing
a085b09d,Personal services,small,US,unattributed,0.0,0.0,89382.49,6875.576153846154,80,1,1,0,Tier 2: Digital Marketing
09e757a7,Business services,small,FR,paylink,0.0,41148.35,41148.35,6858.058333333333,11,1,0,1,Tier 2: Digital Marketing
ecf44118,Personal services,small,US,unattributed,0.0,0.0,102512.5,6834.166666666667,42,1,1,0,Tier 2: Digital Marketing
a82a523e,Business services,small,US,unattributed,0.0,0.0,13650.0,6825.0,7,1,1,0,Tier 2: Digital Marketing
deaf34ee,Personal services,small,US,checkout,27268.66,0.0,27268.66,6817.165,70,1,1,0,Tier 2: Digital Marketing
6c343b1b,"Medical services, drugs, testing labs & equipment medium",small,US,paylink,0.0,47341.0,47341.0,6763.0,2,0,1,1,Tier 2: Digital Marketing
7904ac40,Business services,small,US,unattributed,0.0,0.0,86835.0,6679.615384615385,15,1,1,0,Tier 2: Digital Marketing
697ca4ad,Business services,small,US,unattributed,0.0,0.0,19956.0,6652.0,4,1,1,0,Tier 2: Digital Marketing
4f7fb7d9,Business services,small,US,unattributed,0.0,0.0,13125.0,6562.5,6,1,1,0,Tier 2: Digital Marketing
c2626cda,Business services,small,US,unattributed,0.0,0.0,71930.45,6539.131818181818,3,1,1,0,Tier 2: Digital Marketing
6aac85b9,Personal services,small,US,unattributed,0.0,0.0,6500.0,6500.0,22,1,1,0,Tier 2: Digital Marketing
50fc41f3,Business services,small,US,unattributed,0.0,0.0,58164.100000000006,6462.677777777779,3,1,1,0,Tier 2: Digital Marketing
4dc9afb8,Business services,small,CA,paylink,0.0,30478.520000000004,32156.52,6431.304,15,1,0,1,Tier 2: Digital Marketing
cae271ec,Business services,small,US,unattributed,0.0,0.0,6400.0,6400.0,21,1,1,0,Tier 2: Digital Marketing
6305cfde,Business services,small,US,unattributed,0.0,0.0,44798.0,6399.714285714285,9,1,1,0,Tier 2: Digital Marketing
ca34a9c2,Business services,small,US,paylink,0.0,38330.0,38330.0,6388.333333333333,33,1,1,1,Tier 2: Digital Marketing
5e462366,Personal services,small,US,unattributed,0.0,0.0,62600.0,6260.0,9,1,1,0,Tier 2: Digital Marketing
a7914723,Business services,small,US,unattributed,0.0,0.0,87483.59999999999,6248.828571428571,6,1,1,0,Tier 2: Digital Marketing
4d561e33,Business services,small,US,unattributed,0.0,0.0,93713.0,6247.533333333334,16,1,1,0,Tier 2: Digital Marketing
32764d8e,Business services,small,US,paylink,0.0,12348.0,12348.0,6174.0,12,1,1,1,Tier 2: Digital Marketing
8f725686,Business services,small,US,unattributed,0.0,0.0,85852.99,6132.356428571429,22,1,1,0,Tier 2: Digital Marketing
bd1a801e,Business services,small,US,unattributed,0.0,0.0,91171.0,6078.066666666667,19,1,1,0,Tier 2: Digital Marketing
a68fb867,Business services,small,US,unattributed,0.0,21739.26,84617.26,6044.089999999999,44,1,1,0,Tier 2: Digital Marketing
0f29d74e,Personal services,small,US,unattributed,0.0,0.0,30202.26,6040.451999999999,60,1,1,0,Tier 2: Digital Marketing
7e2766e4,Business services,small,US,unattributed,0.0,0.0,6036.84,6036.84,4,1,1,0,Tier 2: Digital Marketing
e97dfba2,Business services,small,US,unattributed,0.0,0.0,18000.0,6000.0,4,1,1,0,Tier 2: Digital Marketing
4caa0e0f,Business services,medium,US,unattributed,0.0,0.0,47673.0,5959.125,88,1,1,0,Tier 2: Digital Marketing
d22869f5,Personal services,small,US,unattributed,0.0,0.0,89344.15,5956.276666666667,10,1,1,0,Tier 2: Digital Marketing
fafb9363,Personal services,small,US,unattributed,0.0,0.0,41595.25,5942.178571428572,43,1,1,0,Tier 2: Digital Marketing
9d2c265d,Personal services,small,US,unattributed,0.0,0.0,5920.0,5920.0,37,1,1,0,Tier 2: Digital Marketing
cb012244,Business services,medium,US,unattributed,0.0,0.0,82339.65000000001,5881.403571428572,56,1,1,0,Tier 2: Digital Marketing
9d702011,Cosmetics,small,US,paylink,0.0,69814.20000000001,69814.20000000001,5817.850000000001,17,0,1,1,Tier 2: Digital Marketing
3e23d260,Business services,small,US,unattributed,0.0,0.0,28929.0,5785.8,3,1,1,0,Tier 2: Digital Marketing
0c9b2fd4,Business services,small,US,unattributed,0.0,0.0,23074.83,5768.7075,3,1,1,0,Tier 2: Digital Marketing
04477fb8,Business services,small,US,unattributed,0.0,0.0,5750.0,5750.0,33,1,1,0,Tier 2: Digital Marketing
f4f3f343,Business services,small,US,unattributed,0.0,0.0,5690.0,5690.0,14,1,1,0,Tier 2: Digital Marketing
97d120bc,Personal services,small,US,unattributed,0.0,0.0,34089.799999999996,5681.633333333332,5,1,1,0,Tier 2: Digital Marketing
1fd80b32,Business services,small,US,unattributed,0.0,0.0,16960.0,5653.333333333333,15,1,1,0,Tier 2: Digital Marketing
3c167dc6,Business services,small,US,checkout,45192.0,0.0,45192.0,5649.0,6,1,1,0,Tier 2: Digital Marketing
d0e747eb,Business services,medium,US,unattributed,0.0,0.0,39222.600000000006,5603.228571428573,23,1,1,0,Tier 2: Digital Marketing
47b77015,Business services,small,US,unattributed,0.0,0.0,5600.0,5600.0,5,1,1,0,Tier 2: Digital Marketing
5578b608,Business services,small,US,unattributed,0.0,0.0,11100.0,5550.0,12,1,1,0,Tier 2: Digital Marketing
544319d1,Business services,small,US,unattributed,0.0,0.0,11025.0,5512.5,10,1,1,0,Tier 2: Digital Marketing
9d717177,Personal services,small,US,unattributed,0.0,0.0,76762.75,5483.053571428572,38,1,1,0,Tier 2: Digital Marketing
0c9f685d,Business services,small,US,unattributed,0.0,0.0,76139.99999999999,5438.5714285714275,36,1,1,0,Tier 2: Digital Marketing
a5c6bcb6,Grocery & food stores,small,US,paylink,0.0,10750.0,10750.0,5375.0,33,0,1,1,Tier 2: Digital Marketing
1265dba6,Business services,small,US,unattributed,0.0,0.0,75106.0,5364.714285714285,28,1,1,0,Tier 2: Digital Marketing
8404ea9a,Business services,small,US,unattributed,0.0,0.0,74511.0,5322.214285714285,97,1,1,0,Tier 2: Digital Marketing
db458854,Personal services,small,US,unattributed,0.0,0.0,79020.0,5268.0,31,1,1,0,Tier 2: Digital Marketing
7171fb66,Personal services,small,US,unattributed,0.0,450.0,42005.0,5250.625,44,1,1,0,Tier 2: Digital Marketing
ab449fb9,Business services,small,US,unattributed,0.0,0.0,20751.25,5187.8125,61,1,1,0,Tier 2: Digital Marketing
0841eb9c,Business services,small,US,unattributed,0.0,0.0,72211.06,5157.932857142857,16,1,1,0,Tier 2: Digital Marketing
2458eae2,Business services,small,US,unattributed,0.0,0.0,10300.0,5150.0,46,1,1,0,Tier 2: Digital Marketing
b423388b,Business services,large,US,unattributed,0.0,0.0,72092.13,5149.437857142858,69,1,1,0,Tier 2: Digital Marketing
b9ea1dd7,Business services,small,US,paylink,0.0,18203.98,35948.369999999995,5135.481428571428,4,1,1,1,Tier 2: Digital Marketing
08c552c7,Business services,small,US,unattributed,0.0,0.0,15390.98,5130.326666666667,10,1,1,0,Tier 2: Digital Marketing
5851bf8c,Business services,small,US,unattributed,0.0,0.0,61375.0,5114.583333333333,4,1,1,0,Tier 2: Digital Marketing
d40ecc9b,Business services,medium,US,unattributed,0.0,0.0,10115.0,5057.5,11,1,1,0,Tier 2: Digital Marketing
f92ce032,Merchandise,small,US,paylink,4825.0,41895.56,60570.28999999999,5047.524166666666,14,0,1,1,Tier 2: Digital Marketing
f500082a,Business services,small,US,unattributed,0.0,0.0,70495.86000000002,5035.418571428572,8,1,1,0,Tier 2: Digital Marketing
a834c286,Personal services,small,US,unattributed,0.0,0.0,75118.81,5007.920666666667,20,1,1,0,Tier 2: Digital Marketing
7d9c1b4c,Business services,small,US,paylink,0.0,5000.0,5000.0,5000.0,57,1,1,1,Tier 2: Digital Marketing
1d76643b,Business services,small,US,unattributed,0.0,0.0,5000.0,5000.0,14,1,1,0,Tier 2: Digital Marketing
c0ae5a17,Business services,medium,US,unattributed,0.0,0.0,39852.44,4981.555,58,1,1,0,Tier 2: Digital Marketing
a5d226c5,Business services,small,US,unattributed,0.0,0.0,19725.79,4931.4475,5,1,1,0,Tier 2: Digital Marketing
baf6b3cd,Travel & lodging,medium,US,paylink,0.0,36631.530000000006,54170.990000000005,4924.635454545455,68,0,1,1,Tier 2: Digital Marketing
bce39e93,Personal services,small,US,unattributed,0.0,0.0,73790.0,4919.333333333333,45,1,1,0,Tier 2: Digital Marketing
5273b836,"Religion, politics & other memberships",small,US,paylink,0.0,9796.4,9796.4,4898.2,81,0,1,1,Tier 2: Digital Marketing
81ac564c,Personal services,small,US,unattributed,0.0,0.0,9600.0,4800.0,16,1,1,0,Tier 2: Digital Marketing
36822692,Business services,small,FR,paylink,0.0,20838.480000000003,23984.23,4796.846,3,1,0,1,Tier 2: Digital Marketing
4525418d,Business services,small,US,checkout,66111.52,0.0,66111.52,4722.251428571429,15,1,1,0,Tier 2: Digital Marketing
9f636e3c,Business services,small,US,unattributed,0.0,0.0,9422.0,4711.0,54,1,1,0,Tier 2: Digital Marketing
f8343fac,Business services,small,US,paylink,0.0,56506.5,56506.5,4708.875,4,1,1,1,Tier 2: Digital Marketing
f8a46f9b,Business services,small,GB,paylink,0.0,9295.11,9295.11,4647.555,14,1,0,1,Tier 2: Digital Marketing
c36e7f06,Personal services,small,US,unattributed,0.0,0.0,69300.0,4620.0,8,1,1,0,Tier 2: Digital Marketing
158ce044,Business services,small,US,unattributed,0.0,0.0,4550.0,4550.0,19,1,1,0,Tier 2: Digital Marketing
af5c72f6,Business services,small,JP,checkout,43926.789999999986,0.0,63687.06,4549.075714285714,16,1,1,0,Tier 2: Digital Marketing
1221cb86,Business services,small,US,unattributed,0.0,0.0,63412.66,4529.475714285714,51,1,1,0,Tier 2: Digital Marketing
551c2c88,Business services,small,US,unattributed,0.0,0.0,27147.22,4524.536666666667,37,1,1,0,Tier 2: Digital Marketing
7c513312,Digital goods,small,US,paylink,0.0,40616.75,40616.75,4512.972222222223,3,0,1,1,Tier 2: Digital Marketing
b52b1b2c,Software,small,US,paylink,0.0,18008.989999999998,18008.989999999998,4502.2474999999995,2,0,1,1,Tier 2: Digital Marketing
1ac8ad36,Business services,small,US,unattributed,0.0,0.0,54000.0,4500.0,54,1,1,0,Tier 2: Digital Marketing
fd53f887,Personal services,small,US,unattributed,0.0,0.0,53870.0,4489.166666666667,30,1,1,0,Tier 2: Digital Marketing
ae441e69,Business services,small,US,unattributed,0.0,0.0,13265.0,4421.666666666667,28,1,1,0,Tier 2: Digital Marketing
